"t" "houseId" "Q" "Ta" "G" "Ws" "sunElev"
"2008-12-02" 3 3.50769231286082 2.58650520833333 20.8082678125 1.636896875 0.147678383153329
"2008-12-03" 3 3.6381944252385 2.67857534722222 14.4173912384259 2.481990625 0.145828587160439
"2008-12-04" 3 3.43819445288844 0.602563888888889 6.87111791666667 1.14309131944444 0.144762263188866
"2008-12-05" 3 3.82430555588669 1.23194027777778 16.9126042997685 3.31453263888889 0.14347033841968
"2008-12-06" 3 3.5291666669978 4.04846006944444 8.86739878472222 1.42763402777778 0.142291224372827
"2008-12-07" 3 3.62569443550375 3.57975902777778 9.9883432349537 1.42502881944444 0.141225632729298
"2008-12-08" 3 3.27083333167765 3.42425868055556 25.7796449074074 1.80417916666667 0.139945227247974
"2008-12-09" 3 3.14791667709748 5.293059375 6.71017575810185 3.84011805555556 0.138782209956922
"2008-12-10" 3 3.65972220732106 2.70665 9.2550326099537 1.81366631944444 0.137737331343401
"2008-12-11" 3 4.1423611127668 0.55979375 35.1114519270833 0.413513888888889 0.137137094995306
"2008-12-12" 3 4.10902776651912 1.00625277777778 9.18587147569444 0.560536458333333 0.136329960458008
"2008-12-13" 3 3.92777777049277 0.748823958333333 18.6713185590278 1.17901423611111 0.135642893922269
"2008-12-14" 3 4.54861112601227 1.79716388888889 6.73543836805556 4.23525138888889 0.135076430625757
"2008-12-15" 3 3.65820896447595 3.16466875 9.77574238425926 3.54283611111111 0.134631049907607
"2008-12-16" 3 3.88611111707158 2.70477083333333 3.6064452662037 1.00774340277778 0.134307174684013
"2008-12-17" 3 3.36805556135045 3.10743576388889 6.79482695601852 0.31564375 0.134105170989395
